id,offerer_id,offeree_id,amount,ancestor_id,will_pickup,payment_type,additional_terms,status_id,offeree_notes,offer_item_owner_id,last_checkout_step_complete,paid,shipping_address_id,sold_on,created_at,updated_at,viewed_by_receiver,offer_shipping_choice_id,bought_with_bin,gco_order_number,paypal_order_number,shipping_method,default_shipping_cost,purportedly_paid,hide_from_seller,hide_from_buyer,dirty_amount,send_after_registration,shipping_discount,user_given_coupon_code,coupon_id,buyer_id,fvf,billable_transaction_id,expires_at,proposed_as_offer,proposed_as_order,proposed_at,source_em,adwords_label_stat_id,subtotal_discount
59518318,16846808,13854050,219.94,,FALSE,1,,11,,13854050,60,TRUE,19897852,2/4/19 17:57,2/3/19 20:33,2/15/19 15:34,2/4/19 20:02,0,TRUE,2V335886K9313531U,,,39.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,16846808,7.35,1356079,,FALSE,FALSE,,6,,0
59518340,37256543,6736891,10.99,,FALSE,1,,11,,6736891,60,TRUE,42883258,2/3/19 20:45,2/3/19 20:34,2/7/19 2:36,2/3/19 21:21,0,TRUE,7WC85218NV2432119,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37256543,0,1355854,,FALSE,FALSE,,6,,0
59518554,37256761,36421852,4.88,,FALSE,1,,11,,36421852,60,TRUE,42883509,2/3/19 20:56,2/3/19 20:52,2/3/19 20:59,2/3/19 20:59,0,TRUE,1M565743GE712470M,,,2.89,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37256761,0.5,1356020,,FALSE,FALSE,,6,,0
59518743,28635928,6998495,89.95,,FALSE,1,,11,,6998495,60,TRUE,42474216,2/4/19 6:48,2/3/19 21:07,2/15/19 22:17,2/4/19 19:56,0,TRUE,62739372JW290692S,,,9.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,LOVE14,329856,28635928,2.8,1355194,,FALSE,FALSE,,6,,13.02
59519813,37257802,32509348,204.98,,FALSE,1,,11,,32509348,60,TRUE,42884651,2/3/19 22:38,2/3/19 22:35,2/16/19 15:07,2/3/19 23:28,0,TRUE,6E899355NC416873E,,,44.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37257802,6.82,1355008,,FALSE,FALSE,,6,,0
59520156,37258006,26579574,143.65,,FALSE,1,,11,,26579574,60,TRUE,42884858,2/3/19 22:58,2/3/19 22:55,2/13/19 7:01,2/13/19 7:01,0,TRUE,72C63495F9194460E,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37258006,5.03,1356317,,FALSE,FALSE,,6,,25.35
59520244,37459825,6489221,199,,FALSE,1,,11,,6489221,60,TRUE,43106542,2/15/19 16:18,2/3/19 23:02,2/25/19 15:52,2/15/19 22:12,0,TRUE,01E06093DG8349633,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37459825,6.97,1357587,,FALSE,FALSE,,6,,0
59520612,31229563,1257757,60,,FALSE,1,,11,,1257757,60,TRUE,40806520,2/4/19 0:16,2/3/19 23:45,2/12/19 14:52,2/4/19 5:42,0,TRUE,8C042174K7145742P,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,31229563,5.4,1356520,,FALSE,FALSE,,6,,20
59521861,37011586,4284643,31.1,,FALSE,1,,11,,4284643,60,TRUE,42934254,2/6/19 3:53,2/4/19 1:40,2/6/19 6:33,2/6/19 5:57,0,TRUE,8MG026953X8570615,,,19.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,_BONANZA__PROMOTIONS_4f32a4f3962ae521,94258,37011586,1.69,1358794,,FALSE,FALSE,,6,,1.69
59522717,37321392,32509348,267.98,,FALSE,1,,11,,32509348,60,TRUE,42953649,2/7/19 3:44,2/4/19 2:45,2/25/19 2:31,2/7/19 12:07,0,TRUE,7XJ76394PN272331X,,,37.99,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37321392,9.03,1355008,,FALSE,FALSE,,6,,0
59527084,37265731,32509348,207.98,,FALSE,1,,11,,32509348,60,TRUE,42893016,2/4/19 7:59,2/4/19 7:53,2/22/19 1:22,2/4/19 8:01,0,TRUE,2HA696744H7530446,,,37.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37265731,6.93,1355008,,FALSE,FALSE,,6,,0
59529040,25323117,111972,10,,FALSE,1,,11,,111972,60,TRUE,42894501,2/4/19 9:07,2/4/19 9:05,2/8/19 14:46,2/4/19 9:13,0,TRUE,91Y66643FC442903N,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,25323117,0.5,1355518,,FALSE,FALSE,,6,,0
59529781,37267465,1646424,19,,FALSE,1,,11,,1646424,60,TRUE,42894831,2/4/19 9:27,2/4/19 9:23,2/11/19 7:13,2/4/19 9:41,0,TRUE,9KB7398044541473D,,,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37267465,0.53,1357860,,FALSE,FALSE,,6,,0
59530849,37268320,6736891,11.99,,FALSE,1,,11,,6736891,60,TRUE,42895837,2/4/19 10:15,2/4/19 10:12,2/7/19 2:37,2/4/19 10:47,0,TRUE,0VK99392N1307935F,,,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37268320,0,1355854,,FALSE,FALSE,,6,,0
59532402,37269984,23719959,7.98,,FALSE,1,,11,,23719959,60,TRUE,42897628,2/4/19 11:44,2/4/19 11:31,2/27/19 14:22,2/4/19 18:42,0,TRUE,3KP87615KH763754K,,,3.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37269984,0.5,1355581,,FALSE,FALSE,,6,,0
59534024,37309809,5539667,24.99,,FALSE,1,,11,,5539667,60,TRUE,42940952,2/6/19 11:16,2/4/19 12:51,2/12/19 14:42,2/6/19 12:07,0,TRUE,0UX98868RK5268605,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37309809,0.87,1355315,,FALSE,FALSE,,6,,0
59534995,32469356,35119341,209.94,,FALSE,1,,11,,35119341,60,TRUE,40347533,2/4/19 13:43,2/4/19 13:39,2/19/19 2:27,2/5/19 22:04,0,TRUE,2TB88622VJ657734B,,,39.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,32469356,7,1358006,,FALSE,FALSE,,6,,0
59535255,37272255,11982200,58,,FALSE,1,,11,,11982200,60,TRUE,42900667,2/4/19 14:24,2/4/19 13:53,2/25/19 9:27,2/4/19 15:54,0,TRUE,7Y608832TK396460R,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37272255,1.68,1358029,,FALSE,FALSE,,6,,0
59537883,37273865,30109651,38,,FALSE,1,,11,,30109651,60,TRUE,42902188,2/4/19 15:48,2/4/19 15:40,2/22/19 2:21,2/4/19 16:16,0,TRUE,9W875375V65874341,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37273865,1.33,1357057,,FALSE,FALSE,,6,,0
59540470,37276267,4461113,30,,FALSE,1,,11,,4461113,60,TRUE,42920855,2/5/19 10:37,2/4/19 17:53,2/12/19 14:49,2/8/19 3:26,0,TRUE,65G80031CA180653M,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37276267,1.05,1358460,,FALSE,FALSE,,6,,0
59540921,37276629,37276044,30,,FALSE,1,,11,,37276044,60,TRUE,42904899,2/4/19 18:43,2/4/19 18:14,2/5/19 14:27,2/4/19 18:44,0,TRUE,7E160698K2169715C,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37276629,1.05,1358176,,FALSE,FALSE,,6,,0
59540954,37276660,37276044,20,,FALSE,1,,11,,37276044,60,TRUE,42904958,2/4/19 18:39,2/4/19 18:15,2/5/19 14:26,2/4/19 18:44,0,TRUE,5H666376X5696403H,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37276660,0.7,1358176,,FALSE,FALSE,,6,,0
59541153,37276888,37276044,20,,FALSE,1,,11,,37276044,60,TRUE,42905178,2/4/19 18:39,2/4/19 18:24,2/5/19 14:26,2/4/19 18:44,0,TRUE,2VE248529V749340U,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37276888,0.7,1358176,,FALSE,FALSE,,6,,0
59541197,37276932,37276044,10,,FALSE,1,,11,,37276044,60,TRUE,42905224,2/4/19 18:39,2/4/19 18:26,2/5/19 14:26,2/4/19 18:44,0,TRUE,1YK01821M8062525B,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37276932,0.5,1358176,,FALSE,FALSE,,6,,0
59541335,37277119,8598559,209.98,,FALSE,13,,11,,8598559,60,TRUE,42905432,2/4/19 18:41,2/4/19 18:33,2/14/19 14:35,2/4/19 18:42,0,TRUE,ch_1E0JsXDkY4nM0VNCYgR90B6i,,,39.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37277119,7,1355321,,FALSE,FALSE,,6,,0
59542979,37278518,16520972,27.94,,FALSE,1,,11,,16520972,60,TRUE,42906962,2/4/19 19:59,2/4/19 19:55,2/12/19 10:17,2/5/19 8:23,0,TRUE,8BE3920030052140Y,,,4.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37278518,0.8,1358218,,FALSE,FALSE,,6,,0
59544245,37279744,6736891,17.98,,FALSE,1,,11,,6736891,60,TRUE,42980624,2/8/19 11:14,2/4/19 21:00,2/8/19 13:06,2/8/19 13:06,0,FALSE,52278779JS401833P,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37279744,0,1355854,,FALSE,TRUE,2/4/19 21:14,6,,0
59551490,37287281,31690181,59.95,,FALSE,1,,11,,31690181,60,TRUE,42916154,2/5/19 5:43,2/5/19 5:32,2/9/19 6:00,2/9/19 6:00,0,TRUE,7YN44377NR428941X,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37287281,2.1,1358333,,FALSE,FALSE,,6,,0
59554669,37290611,6477195,24,,FALSE,1,,11,,6477195,60,TRUE,42919783,2/5/19 9:29,2/5/19 9:26,2/5/19 9:42,2/5/19 9:39,0,TRUE,2RA121586P4785210,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37290611,0.84,1355845,,FALSE,FALSE,,6,,0
59555919,37291833,6477195,10,,FALSE,1,,11,,6477195,60,TRUE,42921151,2/5/19 11:00,2/5/19 10:57,2/5/19 18:55,2/5/19 11:24,0,TRUE,85142669KC9440509,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37291833,0.5,1355845,,FALSE,FALSE,,6,,0
59555945,37291856,33783467,10.84,,FALSE,1,,11,,33783467,60,TRUE,42921322,2/5/19 11:10,2/5/19 11:00,2/8/19 15:26,2/6/19 13:29,0,TRUE,7E8315377S693241N,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37291856,0,1356834,,FALSE,FALSE,,6,,0
59556156,37292092,37276044,20,,FALSE,1,,11,,37276044,60,TRUE,42921472,2/5/19 11:19,2/5/19 11:16,2/5/19 14:27,2/5/19 12:29,0,TRUE,6BC070153N287350B,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37292092,0.7,1358176,,FALSE,FALSE,,6,,0
59556802,37292799,30109651,110,,FALSE,1,,11,,30109651,60,TRUE,42922254,2/5/19 12:18,2/5/19 12:06,2/18/19 2:16,2/5/19 13:10,0,TRUE,33N40728C5449322G,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37292799,3.82,1357057,,FALSE,FALSE,,6,,0
59557796,37293572,18559563,10,,FALSE,1,"Birthday girl name:Harmoni, date: Sunday March 3,2019, time: 11:30am-1:30pm, Location: Dave and Buster’s Ontario, RSVP to Andrea (626) 327-0237, this is her 10th birthday",11,,18559563,60,TRUE,42923157,2/5/19 13:14,2/5/19 13:08,2/6/19 19:05,2/5/19 15:15,0,TRUE,60G36469RV955060B,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37293572,0.5,1356649,,FALSE,FALSE,,6,,0
59558855,5410695,31217199,26.94,,FALSE,1,,11,,31217199,60,TRUE,7037523,2/5/19 14:13,2/5/19 14:10,2/11/19 16:01,,0,TRUE,9H757783B5709231X,,,4.95,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,5410695,0.77,1355719,,FALSE,FALSE,,6,,0
59559185,37294598,30109651,37,,FALSE,1,,11,,30109651,60,TRUE,42924313,2/5/19 14:35,2/5/19 14:32,2/8/19 15:26,2/5/19 17:11,0,TRUE,0DV81307YM116821R,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Happy February,394104,37294598,0,1357057,,FALSE,FALSE,,6,,1
59560425,37295478,37276044,10,,FALSE,1,,11,,37276044,60,TRUE,42925268,2/5/19 15:52,2/5/19 15:49,2/6/19 13:42,2/5/19 16:11,0,TRUE,3EN55919JN337280A,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37295478,0.5,1358176,,FALSE,FALSE,,6,,0
59561029,37295953,35119341,219.94,,FALSE,1,,11,,35119341,60,TRUE,42925989,2/5/19 16:43,2/5/19 16:26,2/15/19 14:51,2/5/19 22:04,0,TRUE,16035341AX570640C,,,39.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37295953,7.35,1358006,,FALSE,FALSE,,6,,0
59563265,37297557,11791444,161.12,,FALSE,1,,11,,11791444,60,TRUE,42927857,2/5/19 18:59,2/5/19 18:43,2/8/19 8:05,2/5/19 19:01,0,TRUE,28969700EB1149205,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37297557,5.64,1355054,,FALSE,FALSE,,6,,12.13
59564373,37298453,34064938,252.96,,FALSE,1,,11,,34064938,60,TRUE,42928675,2/7/19 18:52,2/5/19 19:55,2/24/19 21:24,2/7/19 18:54,0,TRUE,84424411J46515907,,,20,FALSE,FALSE,FALSE,FALSE,FALSE,0,_BONANZA__PROMOTIONS_4872b0113326f5a8,323324,37298453,23.04,1356806,,FALSE,FALSE,,6,,23.04
59566033,37299619,30109651,46,,FALSE,1,,11,,30109651,60,TRUE,42929991,2/5/19 21:44,2/5/19 21:35,2/23/19 14:23,2/6/19 3:15,0,TRUE,67N54307LL4428314,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37299619,1.61,1357057,,FALSE,FALSE,,6,,0
59566540,37300132,351464,109.99,,FALSE,1,,11,,351464,60,TRUE,42930751,2/5/19 22:49,2/5/19 22:04,2/9/19 14:50,2/6/19 6:12,0,TRUE,9VR7253634094794J,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37300132,3.85,1358758,,FALSE,FALSE,,6,,0
59568180,37301965,22809536,229.4,,FALSE,1,,11,,22809536,60,TRUE,42932431,2/6/19 2:01,2/6/19 0:47,2/22/19 14:37,2/6/19 2:40,0,TRUE,4DP8899622301370M,,,45.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37301965,0,1356686,,FALSE,FALSE,,6,,0
59568512,37301965,32509348,207.98,,FALSE,1,,11,,32509348,60,TRUE,42933076,2/6/19 2:13,2/6/19 1:21,2/20/19 8:50,2/6/19 4:33,0,TRUE,90551667GK2573102,,,37.99,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37301965,6.93,1355008,,FALSE,FALSE,,6,,0
59568621,37301965,13854050,211.97,,FALSE,1,,11,,13854050,60,TRUE,42932431,2/6/19 2:01,2/6/19 1:32,2/13/19 12:02,2/6/19 3:18,0,TRUE,1N011645SH1855135,,,42,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37301965,7.07,1356079,,FALSE,FALSE,,6,,0
59572260,37306511,26579574,135.15,,FALSE,1,,11,,26579574,60,TRUE,42937232,2/6/19 7:29,2/6/19 7:23,2/24/19 6:35,2/11/19 20:18,0,TRUE,5222420260207710N,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37306511,4.73,1356317,,FALSE,FALSE,,6,,23.85
59572972,37307270,31049199,12.89,,FALSE,1,,11,,31049199,60,TRUE,42938238,2/6/19 8:21,2/6/19 8:11,2/9/19 14:51,2/6/19 10:45,0,TRUE,5JJ421659B3512205,,,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37307270,0.5,1358865,,FALSE,FALSE,,6,,0
59573068,36976990,36355498,150,,FALSE,1,,11,,36355498,60,TRUE,42574918,2/6/19 8:19,2/6/19 8:18,2/6/19 8:26,2/6/19 8:26,0,TRUE,1DT39253GL225992X,,,40,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,36976990,4.9,1358864,,FALSE,FALSE,,6,,0
59573916,37308025,7672571,49,,FALSE,1,,11,,7672571,60,TRUE,42938954,2/6/19 9:02,2/6/19 9:01,2/12/19 14:37,2/6/19 9:30,0,TRUE,1S350640AX2815421,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37308025,1.72,1355517,,FALSE,FALSE,,6,,0
59575287,37309754,7235423,122.89,,FALSE,1,,11,,7235423,60,TRUE,42940934,2/6/19 11:20,2/6/19 10:46,2/18/19 11:47,2/6/19 11:25,0,TRUE,5AK21365B53493736,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37309754,4.3,1358040,,FALSE,FALSE,,6,,0
59575341,37309525,30340993,25,,FALSE,1,,11,,30340993,60,TRUE,42940636,2/6/19 10:59,2/6/19 10:51,2/7/19 14:43,2/7/19 14:42,0,TRUE,8F353905N3351531C,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37309525,0.88,1358935,,FALSE,FALSE,,6,,0
59576323,37310534,22408305,14.15,,FALSE,1,,11,,22408305,60,TRUE,42941767,2/6/19 12:11,2/6/19 12:06,2/9/19 14:52,2/6/19 12:48,0,TRUE,4BR99280P09530627,,,5.24,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37310534,0.5,1358970,,FALSE,FALSE,,6,,0
59577596,37311586,35156228,65.98,,FALSE,1,,11,,35156228,60,TRUE,42943006,2/6/19 13:35,2/6/19 13:29,2/8/19 7:57,2/6/19 16:10,0,TRUE,00X64936K3181171D,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37311586,2.31,1357083,,FALSE,FALSE,,6,,0
59577718,37315184,36355498,159.99,,FALSE,1,,11,,36355498,60,TRUE,42947043,2/6/19 19:15,2/6/19 13:37,2/7/19 0:53,2/7/19 0:53,0,TRUE,8AH92833RK971845X,,,40,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37315184,5.25,1358864,,FALSE,FALSE,,6,,0
59580248,37313538,31022494,21.99,,FALSE,1,,11,,31022494,60,TRUE,42945175,2/6/19 16:26,2/6/19 16:21,2/12/19 18:58,2/7/19 20:34,0,TRUE,2V144701PJ554425H,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37313538,0.77,1359014,,FALSE,FALSE,,6,,0
59580333,37313613,6477195,30,,FALSE,1,,11,,6477195,60,TRUE,42945327,2/7/19 6:58,2/6/19 16:25,2/7/19 8:56,2/7/19 8:50,0,TRUE,55E991256X437174R,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37313613,1.05,1355845,,FALSE,FALSE,,6,,0
59581093,37314144,31022494,21.99,,FALSE,1,,11,,31022494,60,TRUE,42945858,2/6/19 17:12,2/6/19 17:10,2/19/19 14:27,2/7/19 20:43,0,TRUE,4AA87070X1293420L,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37314144,0.77,1359014,,FALSE,FALSE,,6,,0
59581541,37314476,29964390,7.5,,FALSE,1,,11,,29964390,60,TRUE,42946255,2/6/19 17:42,2/6/19 17:37,2/6/19 21:43,2/6/19 17:46,0,TRUE,1CA20339FN734983C,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37314476,0.5,1355080,,FALSE,FALSE,,6,,0
59581787,37314687,31022494,21.99,,FALSE,1,,11,,31022494,60,TRUE,42946473,2/6/19 18:00,2/6/19 17:54,2/12/19 18:58,2/7/19 20:39,0,TRUE,4X181584X0806912C,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37314687,0.77,1359014,,FALSE,FALSE,,6,,0
59583748,14128446,31022494,21.99,,FALSE,1,,11,,31022494,60,TRUE,42948379,2/6/19 20:02,2/6/19 20:00,2/9/19 19:07,2/7/19 20:43,0,TRUE,2K2291932C076134F,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,14128446,0.77,1359014,,FALSE,FALSE,,6,,0
59585195,37317593,28807005,28.9,,FALSE,1,,11,,28807005,60,TRUE,42949687,2/6/19 21:47,2/6/19 21:43,2/9/19 15:01,2/7/19 5:34,0,TRUE,67T90561M1032191X,,,9.95,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37317593,0.66,1356334,,FALSE,FALSE,,6,,0
59589225,37322021,36996945,30,,FALSE,1,,11,,36996945,60,TRUE,42954308,2/7/19 4:33,2/7/19 4:28,2/11/19 16:13,2/7/19 4:44,0,TRUE,0KB27512H8030973W,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37322021,1.05,1359235,,FALSE,FALSE,,6,,0
59590741,37323827,27387287,164.29,,FALSE,1,,11,,27387287,60,TRUE,42956230,2/7/19 6:51,2/7/19 6:47,2/20/19 16:10,2/7/19 11:25,0,TRUE,0TJ47411HF199531B,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37323827,0,1358501,,FALSE,FALSE,,6,,0
59591777,36725062,30109651,41.4,,FALSE,1,,11,,30109651,60,TRUE,42957632,2/7/19 8:15,2/7/19 8:08,2/25/19 14:33,2/7/19 8:34,0,TRUE,4Y006636B6585620G,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36725062,1.45,1357057,,FALSE,FALSE,,6,,0
59591793,36725062,24099478,29.9,,FALSE,1,,11,,24099478,60,TRUE,42957633,2/7/19 8:15,2/7/19 8:09,2/18/19 10:14,2/7/19 13:39,0,TRUE,4PD01798N9631330C,,,4.95,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36725062,0.87,1357297,,FALSE,FALSE,,6,,0
59591842,36725062,105102,39,,FALSE,1,,11,,105102,60,TRUE,42957627,2/7/19 8:15,2/7/19 8:13,2/9/19 15:01,2/7/19 12:06,0,TRUE,7KD87711355546802,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36725062,1.37,1359310,,FALSE,FALSE,,6,,0
59596517,37329352,6736891,9.99,,FALSE,1,,11,,6736891,60,TRUE,42962440,2/7/19 13:31,2/7/19 13:27,2/12/19 2:24,2/7/19 14:21,0,TRUE,5MP980362A6646500,,,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37329352,0,1355854,,FALSE,FALSE,,6,,0
59597668,13931126,24535505,98,,FALSE,1,,11,,24535505,60,TRUE,42963699,2/7/19 15:06,2/7/19 14:50,2/21/19 22:01,2/7/19 16:40,0,TRUE,9DW51722PD324382D,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,13931126,3.08,1356479,,FALSE,FALSE,,6,,0
59598113,37219234,13854050,199.94,,FALSE,1,,11,,13854050,60,TRUE,42964534,2/7/19 16:11,2/7/19 15:20,2/21/19 15:02,2/7/19 21:41,0,TRUE,6P716774KY048481U,,,39.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37219234,6.65,1356079,,FALSE,FALSE,,6,,0
59598827,37332071,22809536,220.9,,FALSE,1,,11,,22809536,43,TRUE,42965493,2/7/19 17:37,2/7/19 16:09,2/19/19 16:25,2/7/19 22:08,0,TRUE,7PE72901WF1646456,,,45,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37332071,0,1356686,,FALSE,FALSE,,30,,0
59599695,37334253,27679051,58,,FALSE,1,,11,,27679051,60,TRUE,42967929,2/7/19 20:23,2/7/19 17:13,2/15/19 14:38,2/8/19 14:55,0,TRUE,7SH98287C10607426,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37334253,2.03,1359595,,FALSE,FALSE,,28,,0
59599727,37332453,177720,143.67,,FALSE,1,,11,,177720,60,TRUE,43033824,2/11/19 17:59,2/7/19 17:15,2/25/19 14:27,2/12/19 6:51,0,FALSE,1U173273WL020800M,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,37332453,5.03,1356237,,FALSE,TRUE,2/7/19 17:52,30,,0
59600056,37332318,8598559,199.98,,FALSE,13,,11,,8598559,60,TRUE,42965757,2/11/19 19:50,2/7/19 17:38,2/21/19 15:03,2/11/19 22:30,0,TRUE,ch_1E2sHsDkY4nM0VNC51RMw57A,,,39.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37332318,6.65,1355321,,FALSE,FALSE,,30,,0
59600238,37332071,22809536,220.9,,FALSE,1,,11,,22809536,60,TRUE,42965493,2/7/19 17:55,2/7/19 17:52,2/19/19 16:25,2/7/19 22:08,0,TRUE,2M2536737W966214E,,,45,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37332071,0,1356686,,FALSE,FALSE,,30,,0
59600330,37332071,28999700,194.99,,FALSE,1,,11,,28999700,60,TRUE,42965493,2/8/19 16:58,2/7/19 17:58,2/22/19 5:57,2/9/19 1:56,0,TRUE,5DS91550ST742003L,,,45,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37332071,6.47,1356561,,FALSE,FALSE,,30,,0
59600816,37332979,34457231,9,,FALSE,1,"Name:  Pamela Anderson 
9125773897
pimpmynailspandg@gmail.com
Facebook: Pimp My Nails by P & G Productions 
mycolorstreet.com/pamelaanderson",11,,34457231,60,TRUE,42966651,2/7/19 18:44,2/7/19 18:34,2/8/19 9:42,2/8/19 9:33,0,TRUE,8RD48224FA170684G,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37332979,0.5,1359559,,FALSE,FALSE,,30,,0
59601083,37332979,34457231,9,,FALSE,1,"Gabrielle Riddick 
6783086752
pimpmynailspandg@gmail.com
Facebook:  Pimp My Nails by P & G Productions 
mycolorstreet.com/pamelaanderson",11,,34457231,60,TRUE,42966886,2/7/19 18:58,2/7/19 18:52,2/8/19 9:55,2/8/19 9:33,0,TRUE,6AL52982UY186061P,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37332979,0.5,1359559,,FALSE,FALSE,,30,,0
59601710,37333863,35461050,71.52,,FALSE,1,,11,,35461050,60,TRUE,42967500,2/7/19 19:44,2/7/19 19:37,2/11/19 12:01,2/8/19 8:58,0,TRUE,1DV17281VM186600P,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37333863,2.5,1357185,,FALSE,FALSE,,28,,0
59602655,37334738,31216885,224,,FALSE,1,,11,,31216885,60,TRUE,42974552,2/7/19 20:57,2/7/19 20:52,2/15/19 9:32,2/8/19 5:55,0,TRUE,1GF72693B5394514U,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37334738,7.84,1358770,,FALSE,FALSE,,30,,0
59603517,37335559,990246,8.4,,FALSE,1,,11,Thanks for the order. We appreciate your business. Have a good day ! ,990246,60,TRUE,42969358,2/13/19 5:42,2/7/19 22:08,2/19/19 14:45,2/13/19 11:46,0,FALSE,9S8356345N706293T,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37335559,0.5,1357808,,FALSE,TRUE,2/7/19 22:10,30,,0
59603536,37335576,24601686,14,,FALSE,1,,11,,24601686,60,TRUE,42969375,2/7/19 22:16,2/7/19 22:10,2/9/19 20:07,2/9/19 19:44,0,TRUE,79556848U9571872N,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37335576,0.5,1359616,,FALSE,FALSE,,30,,0
59607067,37339823,6736891,14.99,,FALSE,1,,11,,6736891,60,TRUE,42973802,2/8/19 4:48,2/8/19 4:41,2/13/19 2:22,2/8/19 7:20,0,TRUE,15K42127M2254650E,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37339823,0,1355854,,FALSE,FALSE,,30,,0
